通し番号	作業番号	作業ファイル	申込番号	店舗種別	施設名称	施設所在地	施設ホームページURL
14770	14784	1	24372842	居酒屋	串焼きとんぼ	〒542-0084 大阪府 大阪市中央区 宗右衛門町2-22メトロビル1F	
14824	14838	1	96531450	BAR	ルーム	〒530-0003 大阪府 大阪市北区 堂島1-3-9 日宝堂島センタービル　4階　ルーム	
14826	14840	1	69217316	BAR	アットバー	〒530-0003 大阪府 大阪市北区 堂島1-3-9 日宝堂島センタービル　4階	
14840	14854	1	48138275	寿司屋	すし鶴　北店	〒536-0008 大阪府 大阪市城東区 関目1-16-3	
14853	14867	1	90843267	焼き鳥屋	馳走亭	〒579-8014 大阪府 東大阪市 中石切町１丁目8-32アイプラザ101号	
14883	14897	1	88002855	スナック	Rose	〒542-0083 大阪府 大阪市中央区 東心斎橋2丁目8-13アカデミービル2階	
14907	14921	1	98847508	カレー屋	KAJU	〒530-0027 大阪府 大阪市北区 堂山町15-17ACTⅢ　1F	
14916	14930	1	22388181	スナック	スナックセレナ	〒598-0046 大阪府 泉佐野市羽倉崎１丁目１－７２（２Ｆ９～１０号）	
14917	14931	1	38678933	居酒屋	魚々海	〒544-0025 大阪府 大阪市生野区 生野東4-1-11 生野東住宅113	
14934	14948	1	19577505	BAR	IDIOT	〒569-0071 大阪府 高槻市 城北町２丁目１４-３０グリーンハウスビル２０１号	
14942	14956	1	90866725	居酒屋	ルージュトマト和泉中央店	〒594-0041 大阪府 和泉市 いぶき野5-7-3	
14976	14990	1	23798387	ラウンジ	starry sky	〒530-0003 大阪府 大阪市北区堂島1丁目 2-23ベガアークビル5F	
14979	14993	1	48821764	カフェ・喫茶店	TOILO×TANITACAFEあべのand店	〒545-0052 大阪府 大阪市阿倍野区 阿倍野筋2-1-40　あべのand　1F	
14988	15002	1	44771091	うどん	権兵衛	〒569-1123 大阪府 高槻市 芥川町１－７－１	
15024	15038	1	38881728	居酒屋	ANGELUS	〒530-0041 大阪府 大阪市北区 天神橋5丁目6-23一松食品ｾﾝﾀｰ内	
15041	15055	1	26961815	カフェ・喫茶店	Grun&Blau	〒530-0027 大阪府 大阪市北区 堂山町8-23 サンヨー会館305	
15044	15058	1	99425440	居酒屋	韓食一　はな	〒530-0041 大阪府 大阪市北区 天神橋５町目３番１３号	
15048	15062	1	23107880	スナック	すなッく　K!	〒551-0031 大阪府 大阪市大正区 泉尾4丁目3番4号	
15058	15072	1	69019383	和食	NONCHAN	〒536-0006 大阪府 大阪市城東区 野江3-28-8	
15067	15082	1	29383218	居酒屋	絆	〒596-0821 大阪府 岸和田市 小松里町962番地の2	
15082	15097	1	49951253	居酒屋	くし好	〒547-0002 大阪府 大阪市平野区 加美東4丁目16-22	
15084	15099	1	63396717	焼き鳥屋	鶏焼き将軍	〒577-0809 大阪府 東大阪市 永和1-3-16	
15087	15102	1	54276005	カラオケ	カラオケ　チロリン	〒571-0017 大阪府 門真市四宮５丁目９－２１	
15096	15111	1	37594915	和食	老松六亭	〒530-0047 大阪府 大阪市北区 西天満4-11-8	
15097	15112	1	33580918	ラーメン	中華そば　三代目　さかえや	〒561-0893 大阪府 豊中市 宝山町23-13-102	
15103	15118	1	95623260	焼き鳥屋	炭火料理　炭摂家	〒569-0803 大阪府 高槻市 高槻町11－7	
15125	15140	1	35646014	イタリア料理	イル・クアドリフォーリオ	〒550-0003 大阪府 大阪市西区 京町堀1-9-10	
15126	15141	1	84830521	ステーキハウス	大分からあげ　わん・テンテンステーキ　天六店	〒530-0032 大阪府 大阪市北区 樋之口町3-18荒木ビル1階	
15144	15159	1	18464256	居酒屋	piyo-piyo	〒583-0875 大阪府 羽曳野市 樫山147-63	
15159	15174	1	14487847	カレー屋	Naniwaya Curry	〒532-0004 大阪府 大阪市淀川区 西宮原１－４－３７　ドイマンション１階	
15163	15178	1	42976496	アジア料理	ぐぅぐぅガロス	〒544-0034 大阪府 大阪市生野区 桃谷5-3-20	
15166	15181	1	91434297	居酒屋	居酒屋えみちゃん	〒571-0032 大阪府 門真市 寿町１２番２５号	
15169	15184	1	14827117	焼肉	焼肉桃李	〒541-0048 大阪府 大阪市中央区 瓦町1-1-5-103	
15180	15195	1	21291849	居酒屋	立ち飲み呑	〒558-0032 大阪府 大阪市住吉区 遠里小野1-10-25	
15185	15200	1	42890665	居酒屋	宵な夜な倶楽部	〒536-0008 大阪府 大阪市城東区 関目５丁目１４番２４号	
15194	15209	1	77021795	BAR	Bar Peace	〒542-0085 大阪府 大阪市中央区 心斎橋筋2-3-5日宝ファインプラザビル2階12・13号	
15208	15223	1	30640689	居酒屋	きし	〒530-0041 大阪府 大阪市北区 天神橋2丁目2-8　日宝南森町ビル1階	
15209	15224	1	60687675	居酒屋	居酒屋　藍	〒550-0027 大阪府 大阪市西区 九条１丁目15-16	
15223	15238	1	87125087	和食	ゆきんこ	〒532-0011 大阪府 大阪市淀川区 西中島1-13-13	
15230	15245	1	83170082	スナック	スナック　マミー	〒574-0023 大阪府 大東市 南新田1-2-22	
15235	15250	1	94424555	居酒屋	アジアン居酒屋ベトナムキッチンナム	〒595-0021 大阪府 泉大津市 東豊中町2-7-5	
15237	15252	1	35943896	カラオケ	華	〒564-0041 大阪府 吹田市 泉町2-47-1	
15258	15273	1	43675206	うどん	屋台	〒581-0802 大阪府 八尾市 北本町2-3-10	
15276	15291	1	93349332	イタリア料理	VULCANO	〒569-1115 大阪府 高槻市 古曽部町2-13-22	
15277	15292	1	99230892	カフェ・喫茶店	SEASTAR	〒587-0011 大阪府 堺市美原区 丹上443-8	
15303	15318	1	18896783	スナック	ラウンジＦＯＲＥＶＥＲ	〒542-0083 大阪府 大阪市中央区東心斎橋２丁目３番２９号	
15305	15320	1	69635621	BAR	TREASURE BAR ZilL	〒532-0002 大阪府 大阪市淀川区 東三国４丁目１９－３９オオトリビル１Ｆ	
15309	15324	1	21235886	串かつ屋	串かつ　結	〒546-0044 大阪府 大阪市東住吉区 北田辺1-6-1	
15322	15337	1	29063408	スナック	ナイトスポットＭ２	〒567-0815 大阪府 茨木市 竹橋町１番１６号山口ビル１階	
15323	15338	1	44748587	焼き鳥屋	やきとりたかみ	〒565-0834 大阪府 吹田市 五月丘北2番16	
15326	15341	1	62843054	ラウンジ	ラウンジ　リトゥール	〒569-1144 大阪府 高槻市 大畑町3-9 ジョイフル富田B1階105号	
15328	15343	1	78954692	居酒屋	ふるさと	〒552-0021 大阪府 大阪市港区 築港3-8-6 さんさんみなとビル	
15333	15348	1	24352516	BAR	ｂａｒ　そると	〒537-0025 大阪府 大阪市東成区 中道１丁目２番３１号森之宮エンビィハイツ２階	
15338	15353	1	14402241	和食	めしや宮本むなし　京阪寝屋川市駅西口店	〒572-0042 大阪府 寝屋川市 東大利町２－５	
15353	15368	1	61211813	焼肉	牛庵　長田店	〒577-0016 大阪府 東大阪市 長田西3丁目1-28	
15360	15375	1	18004726	居酒屋	板前酒場　たか山	〒530-0001 大阪府 大阪市北区 梅田1-3-1-100大阪駅前第一ビル1階	
15389	15404	1	52972666	BAR	スナックぼたん	〒532-0024 大阪府 大阪市淀川区十三本町1丁目18番7号	
15391	15406	1	70271841	スナック	スナックてる	〒542-0076 大阪府 大阪市中央区難波４丁目５番７号	
15393	15408	1	52280293	居酒屋	居酒屋加那	〒572-0035 大阪府 寝屋川市 池田旭町6-12	
15403	15418	1	89541805	居酒屋	korea	〒561-0832 大阪府 豊中市 庄内西町2丁目16-10	
15405	15420	1	87235053	スナック	Ｓａｋｕｒａ	〒590-0061 大阪府 堺市堺区 翁橋町1－5－3エルクエスト６Ｆ	
15412	15427	1	59741224	居酒屋	惣菜BAR味斗	〒530-0056 大阪府 大阪市北区 兎我野町９－９津多家レジャービル２階２０１号	
15418	15433	1	90594735	スナック	ねぇやん部屋	〒534-0021 大阪府 大阪市都島区 都島本通3丁目23-7  1階	
15429	15444	1	55633184	焼肉	一利	〒542-0082 大阪府  大阪市中央区島之内  2‐13‐9 右田ビル	
15430	15446	1	81963143	ラウンジ	キャロル	〒532-0011 大阪府 大阪市淀川区 西中島3-15-11 新居第8レジャービル2F	
15431	15447	1	75984651	スナック	BACCHUSてんじん	〒561-0851 大阪府 豊中市 服部元町1-9-1第二伊藤ビル1階	
15433	15449	1	15031984	居酒屋	櫻や	〒532-0002 大阪府 大阪市淀川区 東三国1-23-7	
15451	15467	1	30355539	スナック	フレンド	〒561-0832 大阪府 豊中市 庄内西町3丁目3-1サンライズビル2階	
15457	15473	1	67175199	BAR	ブラックムース	〒530-0003 大阪府 大阪市北区 堂島1-2-15浜村ｻﾝﾌﾟﾗｻﾞﾋﾞﾙ3F	
15470	15486	1	45887822	スナック	ジュン	〒532-0002 大阪府 大阪市淀川区 東三国5-1-6平野レジャービル4F2号	
15482	15498	1	43081138	カフェ・喫茶店	センナリヤフルーツパーラーあべのハルカス	〒545-0052 大阪府 大阪市 阿倍野区阿倍野筋	
15488	15504	1	17923300	居酒屋	Single dish JUN	〒590-0966 大阪府 堺市堺区 南半町東1-2-11	
15497	15513	1	73215867	居酒屋	オオサカ堂	〒545-0034 大阪府 大阪市阿倍野区 阿倍野元町4-9	
15518	15534	1	83098634	寿司屋	雷寿司	〒542-0074 大阪府 大阪市中央区 千日前1丁目9番20号	
15527	15543	1	16265770	スナック	すなっく　ゆき	〒545-0001 大阪府 大阪市阿倍野区 天王寺町北2丁目25番12号	
15538	15554	1	26549314	居酒屋	オリーブ	〒530-0033 大阪府 大阪市北区 池田町7-8	
15551	15567	1	24216226	居酒屋	よしさと	〒538-0054 大阪府 大阪市鶴見区 緑1-9-25-2Ｆ	
15562	15578	1	47910888	カラオケ	カラオケ喫茶＆スナック　ジアン	〒573-1142 大阪府 枚方市 牧野下島町1-7　東邦ビルＢ１Ｆ	
15582	15598	1	65769214	ラーメン	まけんきラーメン	〒550-0012 大阪府 大阪市西区 立売堀3-7-3　KDビル1F	
15586	15602	1	71342391	BAR	サロン・ド・風　FU	〒532-0003 大阪府 大阪市淀川区 宮原2-5-18	
15591	15607	1	66827152	イタリア料理	みなとピッツァ工房	〒552-0012 大阪府 大阪市港区 市岡1-4-12	
15597	15613	1	57341355	スナック	つよがり	〒542-0074 大阪府 大阪市中央区 千日前1-6-7日宝阪町ファイブ4F-10号	
15612	15628	1	86099962	居酒屋	酒場	〒531-0041 大阪府 大阪市北区 天神橋5丁目3番12号宮島ﾋﾞﾙ1階北側	
15614	15630	1	98873104	スナック	スナックダイニング　ＲｉＭｉ	〒559-0017 大阪府 大阪市住之江区 中加賀屋3-6-3スウィングプラザ加賀屋３Ｆ	
15615	15631	1	20990946	和食	創作膳感	〒530-0036 大阪府 大阪市北区 与力町4-8　末広センタービル105号	
15626	15642	1	79190559	ステーキハウス	ハッピーバッファロー	〒556-0024 大阪府 大阪市浪速区 塩草3丁目3番16号	
15631	15647	1	60173161	寿司屋	多良福	〒590-0837 大阪府 堺市堺区 柏木町1-1-20	
15636	15652	1	45251340	スナック	Honey-Bee	〒564-0031 大阪府 吹田市 元町5-23レジャープラザエイワ3-B	
15690	15706	1	54223566	その他	森田商店	〒550-0001 大阪府 大阪市西区 土佐堀3-3-15	
15700	15716	1	25579036	寿司屋	いぶき	〒543-0043 大阪府 大阪市天王寺区 勝山1-2-6	
15733	15749	1	76794257	カラオケ	カラオケスナック　K&K	〒554-0013 大阪府 大阪市此花区 梅香３丁目32-11	
15743	15759	1	81615083	スナック	スナックaura	〒590-0077 大阪府 堺市堺区 中瓦町１丁3-23ｽｲｽﾚｼﾞｬｰﾋﾞﾙ５階	
15783	15800	1	55425346	寿司屋	すし良	〒532-0032 大阪府 大阪市淀川区 三津屋北1-29-3	
15801	15818	1	93023042	居酒屋	ダイワ食堂 天七店	〒531-0041 大阪府 大阪市北区 天神橋7丁目10番5号	
15813	15830	1	69912070	スナック	スナック歩	〒595-0015 大阪府 泉大津市 二田町1-19-6	
15816	15833	1	72301996	ラーメン	中華そば元　靭本町店	〒550-0004 大阪府 大阪市西区 靱本町1-4-21	
16055	16073	1	75702823	和食	おでん屋ひなちゃん	〒560-0026 大阪府 豊中市 玉井町1-2-1-1F	https://g.co/kgs/E5Du6o
16147	16165	1	92358466	焼き鳥屋	鶏豚笑店さっさ	〒530-0027 大阪府 大阪市北区 堂山町10-17 H&Iビル1階	https://tabelog.com/osaka/A2701/A270101/27078526/
16220	16238	1	93357501	居酒屋	ながおかキッチン	〒542-0083 大阪府 大阪市中央区 東心斎橋1-15-27白水社ビル1階	
16288	16306	1	30518665	BAR	BEER BAR HAJIMARU	〒542-0071 大阪府 大阪市中央区 道頓堀２丁目２ー１３道頓堀タカラセンタービル４０３号室	https://retty.me/area/PRE27/ARE94/SUB9502/100001531422/
16555	16573	1	75978700	居酒屋	ジョニーのからあげ　都島店	〒534-0021 大阪府 大阪市都島区 都島本通3-22-7	https://oitakaraage.com/
17273	17291	1	40188718	スペイン料理店	Donostia	〒530-0005 大阪府 大阪市北区 中之島３丁目６番３２号　ダイビル本館１階	https://www.facebook.com/bardonostia
17769	17787	1	29792617	ステーキハウス	ステーキハウス18	〒560-0021 大阪府 豊中市 本町3-13-3-B102	https://r.gnavi.co.jp/7tzw9j3n0000/
17802	17820	1	85245031	焼き鳥屋	焼鳥バコン長居店	〒558-0004 大阪府 大阪市住吉区 長居東４－５－６	http://bakon.web.fc2.com/
17833	17851	1	71364512	居酒屋	ケジョン82　天満店	〒530-0033 大阪府 大阪市北区 池田町7番1号　サンプラザ天満ビル1階・2階	https://tabelog.com/osaka/A2701/A270101/27120313/
19741	19762	1	47624831	居酒屋	わら焼きマン野田店	〒553-0006 大阪府 大阪市福島区 吉野3-8-3	
20344	20366	1	59822384	串かつ屋	串カツ専門店縁日	〒530-0057 大阪府 大阪市北区 曽根崎２丁目１６番２２号ジャスミン曽根崎ビル８階	http://www.kushi-ennichi.com/
20369	20391	1	55212545	BAR	Bar Build	〒569-0803 大阪府 高槻市 高槻町18-9ヤマムロ第二ビル2F	https://www.facebook.com/Bar.Build.2017.11.15
20388	20410	1	21829897	居酒屋	野歌	〒530-0017 大阪府 大阪市北区角田町9番25号	https://shinume.com
20609	20631	1	80873653	カフェ・喫茶店	ポルト　ルーシュ	〒565-0873 大阪府 吹田市藤白台２丁目９－１　Ｂ１０７	
20631	20653	1	78696165	居酒屋	赤のれん おいすかった	〒572-0077 大阪府 寝屋川市 点野３丁目３８番１０号	https://oiskatta.jp/
20891	20913	1	61543469	焼肉	焼肉空　新館	〒543-0025 大阪府 大阪市天王寺区 下味原町１番１１号	http://www.yakinikusora.jp/
21119	21141	1	40718055	居酒屋	ベリーズキッチン	〒533-0003 大阪府 大阪市東淀川区 南江口1-4-28	https://kaiten-portal.jp/media/osaka/restaurant/berryskitchinoosaka/
21131	21153	1	14210893	ステーキハウス	ステーキばっかなーれ	〒532-0011 大阪府 大阪市淀川区 西中島2-6-2メゾンサクラ1F	https://steak-baccanale.com/
21167	21189	1	82266297	BAR	リエゾンプリュス	〒530-0012 大阪府 大阪市北区芝田１丁目７番２号	https://kappa.hankyu.co.jp/shop/liaison/
21300	21322	1	33660979	焼き鳥屋	焼鳥バールtorico358	〒530-0041 大阪府 大阪市北区 天神橋５ー６ー９天野ビル二階	http://r.gnavi.co.jp/175y4ya50000/
21428	21450	1	62495023	カフェ・喫茶店	カフェバー&カラオケ・あん	〒573-1192 大阪府 枚方市 西禁野2丁目7番18号	https://twitter.com/crepe_AN
21440	21462	1	70883669	鉄板焼き屋	鉄板ステーキ　鐵	〒530-0047 大阪府 大阪市北区 西天満2丁目7番25号　梅田淀屋橋MNT　1階	
21444	21466	1	92604994	ファストフード	ウェンディーズ・ファーストキッチン　梅田HEPナビオ店	〒530-0017 大阪府 大阪市北区 角田町7-10 HEPナビオ１F	https://wendys-firstkitchen.co.jp/
21519	21541	1	77275279	鉄板焼き屋	ジビエ料理と鉄板料理の店MH	〒542-0071 大阪府 大阪市中央区 道頓堀 2丁目1番地8	
21520	21542	1	36424605	和食	めぐりめし恵	〒530-0036 大阪府 大阪市北区 与力町2-8東寺町ビル1階	http://www.megumi168.com
21641	21663	1	90882032	カレー屋	ルウカルメン	〒569-1124 大阪府 高槻市 南芥川町1-16-1FC	www.ruecarmen.com
21689	21711	1	25181810	和食	和料理信	〒530-0002 大阪府 大阪市北区 曽根崎新地1-11-7  阿部ビル1階	https://r.gnavi.co.jp/dv8dst700000/?utm_id=type-t_dsa-tenpo_bp-b_y_lis&yclid=YSS.1001134160.EAIaIQob
21708	21730	1	30115864	居酒屋	麺や　BaFIT	〒559-0001 大阪府 大阪市住之江区 粉浜2-1-13 ツイン一番館 1階	https://bafit.net
21709	21731	1	63925131	BAR	BAR bottomsup	〒559-0007 大阪府 大阪市住之江区 粉浜西1-1-24井口ビル2階	
21816	21838	1	32638980	スナック	Putijoyinonoff	〒535-0012 大阪府 大阪市旭区 千林2-16-21 2F	http://www.onoff.me/
21882	21904	1	18174031	うどん	うどん処　落柿舎	〒530-0015 大阪府 大阪市北区 中崎西１丁目１０－７	https://tabelog.com/osaka/A2701/A270103/27042466/
22051	22073	1	80069638	中華料理	酒中花　空心	〒550-0013 大阪府 大阪市西区 新町1-21-2	https://www.kuushin.com/
22081	22103	1	33186166	天ぷら屋	鮮天ぷら柴田	〒530-0057 大阪府 大阪市北区 曽根崎1-1-15	https://www.google.co.jp/amp/s/amp.retty.me/r/100000197405/
22169	22191	1	41098427	BAR	仁坊	〒530-0027 大阪府 大阪市北区 堂山町8-23　サンヨー会館2F　205	http://k.fc2.com/cgi-bin/hp.cgi/jinbo/
22196	22218	1	33058282	BAR	アイ・ローズ	〒590-0952 大阪府 堺市堺区 市之町東５丁２－１２ 泉マンション　１階	blog.i-roas.itigo.jp
