通し番号	作業番号	作業ファイル	申込番号	店舗種別	施設名称	施設所在地	施設ホームページURL
24652	877	職	45173659	居酒屋	STAND KING CONG	〒542-0073 大阪府 大阪市中央区 日本橋2-12-23 近藤ビル1階	
24656	881	職	33771539	アジア料理	CRISPY CHICKEN n' TOMATOなんば店	〒556-0011 大阪府 大阪市浪速区 難波中１丁目７番２１号難波中央ビル１階	
24707	932	職	53696684	居酒屋	英喜	〒541-0055 大阪府 大阪市中央区 船場中央１ー４ー３　船場センタービル３号館地下２階	
24720	945	職	64670998	中華料理	醤じゃん	〒553-0003 大阪府 大阪市福島区 福島2-8-29キザン1F	https://www.yakiniku-tamura.com/
24723	948	職	95105191	居酒屋	米と葡萄	〒530-0023 大阪府 大阪市北区 黒崎町６－１４八島マンション１階	
24743	968	職	60692021	BAR	HAPPY BIRTHDAY	〒590-0076 大阪府 堺市堺区北瓦町 2-1-9アミューズビル2F	
24745	970	職	59270412	ラーメン	横濱家系ラーメン　金山家　福島店	〒553-0003 大阪府 大阪市福島区 福島5丁目13番18号　福島ビル1階100号室	
24769	994	職	44308369	居酒屋	焼酎家うえの	〒572-0837 大阪府 寝屋川市 早子町10-13	
24786	1011	職	97228869	中華料理	魏飯夷堂北新地店	〒530-0003 大阪府 大阪市北区 堂島1丁目1番13号ライズホテル大阪北新地1階2階	https://ichinohunairi.com/
24796	1021	職	81477381	カフェ・喫茶店	G.R CAFE TERRACE	〒542-0086 大阪府 大阪市中央区 西心斎橋2-13-13 ショウザンビル地下1階	https://grcafeterrace.com/
24837	1062	職	71224163	居酒屋	風天パンチ	〒542-0086 大阪府 大阪市中央区 西心斎橋２丁目９番３２号アローホテル２階	https://www.google.co.jp/amp/s/s.tabelog.com/osaka/A2701/A270201/27117775/top_amp/
24845	1070	職	19459329	和食	そば切り岳空	〒542-0012 大阪府 大阪市中央区 谷町7-1-54　そば切り岳空	
24859	1084	職	29736839	寿司屋	すし久家	〒581-0017 大阪府 八尾市高美町 4-13-3	
24951	1176	職	60984927	BAR	soeurs	〒592-8334 大阪府 堺市西区 浜寺石津町中4-10-18	https://www.picuki.com/profile/cafebarsoeurs
25002	1227	職	26432309	居酒屋	居酒屋　おおくぼ	〒542-0071 大阪府 大阪市中央区 道頓堀２丁目4-11　メゾンド道頓堀２階	https://k533300.gorp.jp/
25011	1236	職	58197783	カフェ・喫茶店	平野オーキッドカフェ	〒547-0027 大阪府 大阪市平野区 喜連7-9-21	
25037	1262	職	29720638	イタリア料理	NISHIDERIA Falo	〒530-0002 大阪府 大阪市北区 曽根崎新地1丁目5番8号ピアースエイトビル2階	https://real-dining.jp/shop/falo/
25132	1357	職	94203113	居酒屋	亜郎	〒555-0031 大阪府 大阪市西淀川区 出来島2-6-20	https://www.facebook.com/CreationDisharrow
25149	1374	職	60875425	居酒屋	旬の実り　稲穂	〒559-0005 大阪府 大阪市住之江区 西住之江1-10-10コスモスハイム住の江101	
25158	1383	職	32098869	居酒屋	Piko	〒558-0013 大阪府 大阪市住吉区 我孫子東2-1-22	
25187	1412	職	88418338	ラーメン	麺匠　貴涼楓	〒584-0036 大阪府 富田林市 甲田2-13-31	
25256	1481	職	25134537	とんかつ屋	キムカツ　心斎橋店	〒542-0081 大阪府 大阪市中央区 南船場3-5-22	
25333	1558	職	99509552	居酒屋	Famille.A	〒561-0858 大阪府 豊中市 服部西町2-2-21	
25351	1576	職	65280577	居酒屋	FEAST	〒530-0043 大阪府 大阪市北区 天満4-17-12 ブエナビスタ南森町1階	
25353	1578	職	93772436	お好み焼	あいあい傘 フレスト香里園店	〒572-0084 大阪府 寝屋川市 香里南之町１９番１７号フレスト香里園店内	https://frest.jp/shop/korien.html
25429	1654	職	10550740	洋食（オムライス等）	バイキング　レストラン　ラ・ベランダ	〒550-0001 大阪府 大阪市西区 土佐堀１丁目２?１	https://www.apahotel.com/hotel/kansai/osaka/osakahigobashi-ekimae/restaurant_03/
25462	1687	職	72251368	居酒屋	居酒屋　和	〒573-0064 大阪府 枚方市 北中振3-24-24	
25503	1728	職	20272093	スナック	アムール	〒553-0007 大阪府 大阪市福島区大開 1-14-12　スウィングプラザ野田401	
25581	1806	職	22877600	その他	ダイニングバー　ルジュ	〒530-0041 大阪府 大阪市北区 天神橋４丁目１０?５　第二JKビル４Ｆ	
25585	1810	職	58832446	カフェ・喫茶店	CHEF'S LIBRARY	〒540-0021 大阪府 大阪市中央区 大手通1-4-1 日宝ニュー大手ビル2階	http://chefs-library.com/
25600	1825	職	54596430	BAR	World Union	〒552-0016 大阪府 大阪市港区 三先2-13-22 ギャラクシー朝汐プラザ　5階	
25604	1829	職	41094569	BAR	EnaDo	〒532-0003 大阪府 大阪市淀川区 宮原2-1-42-101	
25608	1833	職	47909324	居酒屋	あすか亭　石橋店	〒563-0032 大阪府 池田市 石橋２丁目２ー３	
25614	1839	職	67279850	BAR	barAmu	〒532-0023 大阪府 大阪市淀川区 十三東2-9-19 古澤ビル3A2	https://tabelog.com/osaka/A2701/A270302/27120797/
25625	1850	職	79432588	沖縄料理	美ら海	〒573-1106 大阪府 枚方市 町楠葉1丁目1番地10号	
25635	1860	職	36874660	居酒屋	どば屋・カレイヤー	〒541-0059 大阪府 大阪市中央区 博労町3-4-9	
25637	1862	職	73366800	洋食（オムライス等）	牛楽亭	〒543-0052 大阪府 大阪市天王寺区 大道2-11-11グラン・ビルドさとり1階	
25661	1886	職	70843386	カラオケ	COZY	〒545-0021 大阪府 大阪市阿倍野区 阪南町1-55-2	
25665	1890	職	58115225	居酒屋	開宴イワゴンロッソ	〒550-0004 大阪府 大阪市西区 靱本町2-5-1丸文靱ビル1F	
25672	1897	職	50937198	BAR	カラオケステージ	〒530-0057 大阪市 北区 曽根崎2丁目5-23お初天神参道ビル4F	https://instagram.com/karaoke_stage?utm_medium=copy_link
25683	1908	職	21140660	アジア料理	ディーディー	〒569-0804 大阪府 高槻市紺屋町 ８番３号	https://ddthai.net/
25694	1919	職	25924888	沖縄料理	櫻家	〒570-0028 大阪府 守口市 本町1丁目3番10号	
25711	1936	職	11013333	イタリア料理	サーレペペドゥエ	〒530-0001 大阪府 大阪市北区 梅田２ー２ー２２ハービスENT７階	
25732	1957	職	37874167	お好み焼	満月西中島店	〒532-0011 大阪府 大阪市淀川区 西中島4丁目2-9　NLC第5ビル1階	http://okonomi-mangetsu.com/nishinaka/
25739	1964	職	76856650	うどん	自家製うどん纏	〒564-0004 大阪府 吹田市 原町４丁目１６ー２２	https://instagram.com/matoi.suita?utm_medium=copy_link
25740	1965	職	97108023	BAR	Bar CHAOS	〒535-0021 大阪府 大阪市旭区 清水5-6-15 リラッサ清水1F	
25749	1974	職	59022265	居酒屋	あっと	〒561-0817 大阪府 豊中市浜１丁目２５－７	
25808	2033	職	20584274	その他	麻雀クラブ積木	〒541-0045 大阪府 大阪市中央区 道修町3丁目3番10号　NIPPO　日宝道修町ビル　2階	
25814	2039	職	12094781	そば	十割蕎麦　香寿庵　狭山別館	〒589-0013 大阪府 大阪狭山市 茱萸木2-428-1	
25825	2050	職	56289325	串かつ屋	串かつごうちゃん	〒561-0832 大阪府 豊中市 庄内西町2-20-4	https://gouchan-osaka.com/#
25853	2078	職	87613015	居酒屋	船場ひさ家	〒542-0081 大阪府 大阪市中央区 南船場3-6-5	http://semba-hisaya.mutoha.jp/
25862	2087	職	92374482	お好み焼	ひと味	〒559-0014 大阪府 大阪市住之江区 南加賀屋4-7-1	
25898	2123	職	50586890	BAR	まいどッ	〒544-0013 大阪府 大阪市生野区 巽中1-24-10ビーハウス4階	
25911	2136	職	64298720	BAR	ビスケット	〒532-0011 大阪府 大阪市淀川区 西中島3-15-16B1	https://www.lincoln.co.jp/5052
25922	2147	職	30044367	スナック	suns	〒530-0057 大阪府 大阪市北区 曽根崎2-5-22日宝パティオ曽根崎602	http://suns.html.xdomain.jp/
25926	2151	職	62566773	カラオケ	カラオケ喫茶寿々	〒589-0022 大阪府 大阪狭山市 西山台３－２－２	
25927	2152	職	20716016	洋食（オムライス等）	たいよう食堂	〒593-8322 大阪府 堺市西区 津久野町一丁4-18フラワーマンション12号室	
25944	2169	職	20547257	スナック	Ouroboros	〒545-0021 大阪府 大阪市阿倍野区 阪南町5-17-27　ルミナス西田辺８A号室	
25965	2190	職	73854865	その他	Claro	〒542-0067 大阪府 大阪市中央区 松屋町4-18実和ビル102	
25974	2199	職	63621618	居酒屋	MEAT　KITCHEN　298	〒577-0801 大阪府 東大阪市 小阪２丁目１５番１４号ミドービル１０２	
25988	2213	職	33506125	カフェ・喫茶店	rojica	〒590-0521 大阪府 泉南市 樽井４丁目３４番３７号	http://roji-ca.com/2013-rojica/
26077	2302	職	57302573	その他	Member's　藤井	〒542-0083 大阪府 大阪市中央区 東心斎橋1-6-10 リップル周防町ビル4D	
26092	2317	職	38700119	イタリア料理	ベジマンマ ヴァードリズム	〒530-0047 大阪府 大阪市北区 西天満5-8-12	
26098	2323	職	74117231	イタリア料理	MareCalmo	〒556-0021 大阪府 大阪市浪速区 幸町2-8-7六甲桜川ビル１F	http://www.mare-calmo.net/
26099	2324	職	44017841	居酒屋	居酒屋　咲菜	〒559-0016 大阪府 大阪市住之江区 西加賀屋3-13-18　ロイヤル西加賀屋101	https://dokonet.jp/top/shop/osaka/100632
26114	2339	職	45488743	アジア料理	Taon	〒578-0931 大阪府 東大阪市花園東町 2-8-13	
26152	2377	職	57338573	イタリア料理	Cavatappi30 	〒573-1121 大阪府 枚方市 楠葉花園町 3-10  1階	https://cavatappi30.com/
26157	2382	職	39998587	居酒屋	居酒屋　K3 	〒560-0052 大阪府 豊中市 春日町1-1-7	
26174	2399	職	32210178	BAR	Dining bar MWG	〒542-0085 大阪府 大阪市中央区 心斎橋筋2-3-2クインズコートビル3階	
26195	2420	職	26218554	スナック	カラオケスナック　タニシ	〒533-0013 大阪府 大阪市東淀川区 豊里6-21-12上田マンション１階	
26205	2430	職	45604477	ハンバーグレストラン	肉バル＆ハンバーグナイン	〒534-0024 大阪府 大阪市都島区 東野田町2-1-38 京橋京阪モール　ホテル館　5F	
26222	2447	職	72394160	焼き鳥屋	あぶっ太郎	〒599-8236 大阪府 堺市中区 深井沢町３１２５　アートビル１Ｆ	https://kashiwayakiniku-abuttaro.owst.jp/
26228	2453	職	79468119	ラウンジ	GITAN	〒530-0003 大阪府 大阪市北区 堂島1-3-16堂島メリーセンタービル	
26232	2457	職	81951959	スナック	スナックこわか	〒581-0003 大阪府 八尾市 本町2-10-12キタビル1F103号	
26265	2490	職	53304240	ラーメン	赤ふくちぁんラーメン玉出店	〒557-0045 大阪府 大阪市西成区 玉出西1丁目6-2	
26288	2513	職	31386549	その他	anju sachi	〒530-0057 大阪府 大阪市北区 曽根崎2-5-22日宝パティオ曽根崎403	
26304	2529	職	41696177	スナック	Ring	〒545-0014 大阪府 大阪市阿倍野区 西田辺町1-2-6LUZビル202	
26320	2545	職	51991432	居酒屋	きまぐれ家（生野区店）	〒544-0015 大阪府 大阪市生野区 巽南３丁目８番６号	
26329	2554	職	90547698	中華料理	四川料理御馥大阪マルビル本店	〒530-0001 大阪府 大阪市北区梅田１丁目 ９番２０号大阪マルビル８階	http://www.huangs-dining.com/osaka_marubiru.html
26390	2615	職	77371729	居酒屋	食彩酒房きみや	〒542-0083 大阪府 大阪市中央区 東心斎橋１丁目１５番１１号日宝周防町エレガンス1階5号	
26426	2651	職	34161070	ラウンジ	OK Pearl	〒567-0816 大阪府 茨木市 永代町7-3サードBOX302	
26434	2659	職	35616890	洋食（オムライス等）	夢屋's Deli	〒574-0001 大阪府 大東市 学園町2-8	
26442	2667	職	85669353	スナック	スナックＫｅｉ	〒532-0003 大阪府 大阪市淀川区 宮原２－６－１０ アクション５ビル３０３	
26448	2673	職	55687192	スナック	スナックMIJIN	〒561-0852 大阪府 豊中市 服部本町1-2-4 シティプラザ 服部303号	
26465	2690	職	23893226	その他	スナック冬記	〒542-0084 大阪府 大阪市中央区 宗右衛門町５番１１号日宝宗右衛門町エイトビル２階６号	
26467	2692	職	34362736	お好み焼	登美子	〒532-0003 大阪府 大阪市淀川区 宮原１－１－３８	
26471	2696	職	71684582	スナック	PINK SODA	〒577-0024 大阪府 東大阪市 荒本西４丁目３番１９号　コーエイパレス６Ｆ	
26472	2697	職	69195974	洋食（オムライス等）	洋食店　Sisen	〒594-0002 大阪府 和泉市 上町436-28	https://dao2020.on.omisenomikata.jp/
26525	2750	職	64670298	うどん	千力餅食堂	〒572-0827 大阪府 寝屋川市 萱島本町4の3	
26527	2752	職	22197964	BAR	トリッキーズ	〒530-0056 大阪府 大阪市北区 兎我野町3-22 椿ビルB1	
26535	2760	職	45690782	BAR	BARZone	〒542-0083 大阪府 大阪市中央区 東心斎橋1-16-7日宝周防町アーデンビル5階B号	
26583	2808	職	76585293	カラオケ	カラオケ夢乃	〒583-0031 大阪府 藤井寺市 小山新町5-2	
26585	2810	職	55700987	居酒屋	焼肉ホルモン　まる田。	〒537-0024 大阪府 大阪市東成区 東小橋1-1-24	
26590	2815	職	57798218	居酒屋	山喰海	〒554-0012 大阪府 大阪市此花区 西九条３丁目１２番６号シャルム西九条１０１	
26636	2861	職	91481947	スナック	Amore	〒533-0014 大阪府 大阪市東淀川区 豊新１-17-23	
26641	2866	職	39860870	串かつ屋	串かつ　明かり　千里丘店	〒565-0816 大阪府 吹田市 長野東14-7	
26650	2875	職	21157684	居酒屋	焼きとり居酒家りときや福島店	〒553-0003 大阪府 大阪市福島区 福島6-1-26	
26663	2888	職	85868759	BAR	愛のジョーク	〒542-0083 大阪府 大阪市中央区 東心斎橋2丁目6-13 日宝ナイトビル2階2号	
26721	2946	職	52853929	寿司屋	寿司　梅田	〒530-0013 大阪府 大阪市北区 茶屋町13-6	
26722	2947	職	68057339	その他	洋食kappo sora	〒550-0013 大阪府 大阪市西区 新町1丁目8‐9　新町TAMTAMビル301	https://www.serex-foodscape.com
26738	2963	職	61760202	イタリア料理	イルパラドッソ豊中	〒560-0021 大阪府 豊中市 本町1-1-3	http://worldfoods.co.jp/ 
26765	2990	職	13819656	居酒屋	居酒屋風林火山	〒572-0048 大阪府 寝屋川市 大利町18-19	
26773	2998	職	29216071	ラーメン	ひの屋	〒533-0014 大阪府 大阪市東淀川区 豊新3-25-12	
26785	3010	職	30652079	BAR	cafe bar re cher	〒581-0085 大阪府 八尾市 安中町2-6-9清水ビル1階	
26815	3040	職	49045075	アジア料理	漢松	〒544-0031 大阪府 大阪市生野区 鶴橋2-14-8	
26840	3065	職	44684212	カラオケ	轍	〒571-0071 大阪府 門真市 上島町48-6	
26842	3067	職	85988090	スナック	エスアール 	〒530-0002 大阪府 大阪市北区 曽根崎新地1-1-43 第二大川ビル4階	
26851	3076	職	62847092	居酒屋	ちょっくら	〒583-0856 大阪府 羽曳野市 白鳥1丁目4－17　千港パレス1F	
26877	3102	職	96549887	居酒屋	よし善	〒532-0006 大阪府 大阪市淀川区 西三国4-6-31	
26892	3117	職	48281538	その他	カクレンガ	〒543-0076 大阪府 大阪市天王寺区 下寺町1-3-43　アパートモナ1階	
26917	3142	職	59473884	居酒屋	健・呑・食　ごまの手	〒570-0011 大阪府 守口市 金田町1-19-6	
26935	3160	職	97469421	スナック	Reone	〒569-0071 大阪府 高槻市 城北町2丁目13-15 サンユーレジャービル201	
27004	3229	職	71032622	BAR	Cafe-Bar Moi-Rai	〒545-0021 大阪府 大阪市阿倍野区 阪南町4-16-5	
27021	3246	職	53024606	スナック	スナックJOKER	〒573-1197 大阪府 枚方市 禁野本町1-8-28	
27046	3271	職	61399157	BAR	Darts Bar Leap	〒544-0001 大阪府 大阪市生野区 新今里3-3-7エトワールビル2F	
27053	3278	職	69198571	居酒屋	宵な夜な倶楽部	〒536-0008 大阪府 大阪市城東区関目５丁目１４番２４号	
27062	3287	職	32767112	カラオケ	カラオケえり	〒533-0014 大阪府 大阪市東淀川区 豊新1-3-14	
27089	3314	職	84318325	フランス料理店	ビストロ・ミショーレ	〒534-0001 大阪府 大阪市都島区 毛馬町2-9-26	
27112	3337	職	78057758	BAR	BELLA	〒530-0027 大阪府 大阪市北区 堂山町8-18マツモトレジャービル2F	
27116	3341	職	26459323	居酒屋	囲炉裏バーKP	〒530-0003 大阪府 大阪市北区 堂島2-2-26アバンダント堂島1-a	https://s.tabelog.com/osaka/A2701/A270101/27052831/top_amp/
27140	3365	職	64063074	スナック	色shiki	〒530-0002 大阪府 大阪市北区 曽根崎新地1-8-7-2F	
27185	3410	職	10829906	お好み焼	お好み焼き　てこ	〒558-0014 大阪府 大阪市住吉区 我孫子４丁目６番１３号	
27188	3413	職	44910450	スナック	心愛	〒530-0026 大阪府 大阪市北区 神山町9番6号カーサ梅田5階	
27204	3429	職	40690213	BAR	Teco Bar	〒558-0014 大阪府 大阪市住吉区 我孫子３丁目５番２０号志ビル501	
27222	3447	職	19073856	居酒屋	響や浜寺店	〒592-8342 大阪府 堺市西区 浜寺船尾町西5-131	
27241	3466	職	61887624	スナック	toyou	〒542-0083 大阪府 大阪市中央区 東心斎橋2-8-12 アカデミービル2階	
27270	3495	職	59393920	BAR	Bar LAND	〒530-0002 大阪府 大阪市北区 曽根崎新地1－2－24ニューウメダビル3階	
27296	3521	職	87104827	焼肉	鶴八	〒543-0024 大阪府 大阪市天王寺区 舟橋町18-4	
27310	3535	職	46095572	BAR	Condo	〒541-0041 大阪府 大阪市中央区 北浜1-1-12 ワイズピア北浜ビル7階	https://m.facebook.com/RiversBarCondo/
27317	3542	職	17363182	居酒屋	鉄板ばる Furufuru食堂	〒595-0062 大阪府 泉大津市 田中町2-15	https://www.furufuru-shokudo.com/
27328	3553	職	31495064	BAR	ちむどんどん	〒530-0041 大阪府 大阪市北区 天神橋4丁目2-7 天満松栄会館207	
27350	3575	職	27173137	焼き鳥屋	炭火焼ぐれぐれ	〒594-0005 大阪府 和泉市 幸2-5-30-103	
27354	3579	職	31007667	イタリア料理	トラットリアバールプレーゴ	〒567-0829 大阪府 茨木市 双葉町4-2双葉コーポ103	https://r.gnavi.co.jp/k437200/
27387	3612	職	13524644	ラウンジ	ラウンジDearest you	〒590-0946 大阪府 堺市堺区 熊野町東1丁目1-12	
27397	3622	職	24881273	BAR	ＣＨＲＯＭＥ　1	〒569-0071 大阪府 高槻市 城北町2-13-15サンユーレジャービル403	
27475	3700	職	93971665	その他	たこ焼　浦	〒590-0014 大阪府 堺市堺区 田出井町5-48 eris-sakai102号	https://s.tabelog.com/osaka/A2705/A270501/27120978/top_amp/
27482	3707	職	64659953	居酒屋	知床漁場 八尾店	〒581-0803 大阪府 八尾市 光町2-60 リノアス8F	
27515	3740	職	30837971	スナック	menber's mo-s	〒599-8236 大阪府 堺市中区 深井沢町3138エルモーソ・デ・昌栄B1F	
27530	3755	職	66217352	焼き鳥屋	鳥きさんじ	〒591-8002 大阪府 堺市北区 北花田町2丁５番１	
27536	3761	職	29402643	居酒屋	OHANA	〒566-0001 大阪府 摂津市 千里丘1-9-13	
27549	3774	職	62387677	居酒屋	R	〒557-0004 大阪府 大阪市西成区 萩之茶屋１丁目７番１２号　リボーン入船　１階	
27560	3785	職	29848840	焼き鳥屋	つかさ	〒596-0811 大阪府 岸和田市 下池田町2-10-28	
46402	545	5	94375659	中華料理	グランド飯店	〒596-0821 大阪府 岸和田市 小松里町2512	
47290	828	6	39886003	居酒屋	ゴハン処モトナリ	〒530-0024 大阪府 大阪市北区 山崎町2-4	
48003	658	7	78493196	居酒屋	DIA	〒567-0829 大阪府 茨木市 双葉町3-3ビター32ビル2A	
49695	2	0	17492640	居酒屋	居酒屋いさりび	〒599-8241 大阪府 堺市中区 福田270-14	
